FID,bh_id_sadc,bh_id,bh_type,country,longitude,latitude,geod_datum,elev_m_dem,elevation,bh_depth,compl_date,swl_m,swl_date,yield_l_s,yieldtype,ec_ms_m,tds_mg_l,f_mg_l,no3_mg_l,lith,reliabilit,bh_status,hgm_litho,hgm_aqtype,hgm_produc,dataowner,contact_person,email,file_name,province,wgs84
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_30cb,663641,2525BB00218,unknown,South Africa,25.96631,-25.13395,WGS84,1152,1160,61.3,1963-05-30,38.1,1963-05-30,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.13395
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_311c,666218,2526AC00393,unknown,South Africa,26.10707,-25.38743,WGS84,1244,1240,63.0,1993-06-05,13.9,1993-06-09,5.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"MDSN,QRTZ,SLSN,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.10707 -25.38743
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_312c,665450,2526AA00253,unknown,South Africa,26.16637,-25.15061,WGS84,1057,1040,55.8,1950-08-21,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16637 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_314a,643331,2426CC00298,unknown,South Africa,26.13307,-24.76731,WGS84,1121,1120,108.2,1971-08-25,12.2,1971-08-25,0.03,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,DLRT",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13307 -24.76731
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_31a5,665517,2526AA00321,unknown,South Africa,26.04967,-25.18394,WGS84,1102,1100,44.8,1948-06-04,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,QRTZ,SNDS",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.04967 -25.18394
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_31b7,663934,2525BD00191,unknown,South Africa,25.88167,-25.27308,WGS84,1195,1140,39.3,1992-09-01,25.1,1992-09-01,1.4,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88167 -25.27308
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_31d5,666186,2526AC00360,unknown,South Africa,26.11463,-25.29783,WGS84,1144,1150,91.0,1995-11-23,39.3,1995-11-23,0.43,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,QRTZ,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.11463 -25.29783
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3212,666002,2526AC00175,unknown,South Africa,26.1163,-25.31736,WGS84,1181,1180,64.0,1976-01-13,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DLRT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1163 -25.31736
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_321d,643307,2426CC00274,unknown,South Africa,26.01633,-24.76731,WGS84,1096,1100,59.7,1939-06-15,30.5,1939-06-15,0.76,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,SAND",unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.01633 -24.76731
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3223,643325,2426CC00292,unknown,South Africa,26.01631,-24.80064,WGS84,1164,1160,77.4,1956-06-19,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,GRNT,GRVL,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.01631 -24.80064
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3233,666172,2526AC00346,unknown,South Africa,26.07685,-25.38532,WGS84,1225,1230,41.7,1900-01-01,20.6,1995-10-22,0.1,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.07685 -25.38532
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_323d,663594,2525BB00168,unknown,South Africa,25.83295,-25.06729,WGS84,1074,1080,62.5,1966-04-14,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"SNDS,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.83295 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3289,663744,2525BC00072,unknown,South Africa,25.7271,-25.40526,WGS84,1381,1380,57.9,1992-09-01,48.1,1992-09-01,0.85,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, high potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.7271 -25.40526
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_32b6,643111,2426CC00078,unknown,South Africa,26.08296,-24.96737,WGS84,1068,1060,78.0,1966-04-13,31.7,1966-04-13,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DLMT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.08296 -24.96737
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_32d0,643278,2426CC00245,unknown,South Africa,26.1163,-24.93402,WGS84,1051,1040,32.6,1913-02-12,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DLMT,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1163 -24.93402
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_32e8,665458,2526AA00261,unknown,South Africa,26.16641,-25.15061,WGS84,1057,1040,63.4,1958-06-07,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16641 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_32f8,665462,2526AA00265,unknown,South Africa,26.16643,-25.15061,WGS84,1057,1040,42.7,1960-12-09,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,QRTZ,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16643 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_32fd,665840,2526AC00013,unknown,South Africa,26.0663,-25.30065,WGS84,1186,1200,67.4,1963-05-20,21.3,1963-05-20,1.6,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,NORT,SNDS,VNQZ,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0663 -25.30065
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_330d,666210,2526AC00385,unknown,South Africa,26.08075,-25.31365,WGS84,1292,1190,28.8,1992-09-01,24.8,1992-09-01,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.08075 -25.31365
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_333d,663753,2525BD00006,unknown,South Africa,25.91631,-25.27617,WGS84,1157,1140,29.0,1963-08-14,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.91631 -25.27617
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3360,665471,2526AA00274,unknown,South Africa,26.1663,-25.15079,WGS84,1057,1040,85.3,1966-07-08,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,QRTZ,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1663 -25.15079
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3372,643180,2426CC00147,unknown,South Africa,26.09963,-24.98174,WGS84,1112,1100,91.4,1946-04-16,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,QRTZ,SHLE",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09963 -24.98174
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_33a9,665948,2526AC00121,unknown,South Africa,26.03306,-25.31172,WGS84,1303,1360,137.0,1973-11-09,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,HNFL,VNQZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.03306 -25.31172
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_33ab,665527,2526AA00331,unknown,South Africa,26.04972,-25.18394,WGS84,1102,1100,115.0,1973-10-08,21.0,1973-10-08,0.05,unknown,-9999.0,-9999.0,-9999.0,-9999.0,GRNT,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.04972 -25.18394
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_33e2,663563,2525BB00137,unknown,South Africa,25.96631,-25.20061,WGS84,1140,1140,102.1,1964-05-09,61.0,1964-05-09,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.20061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3421,665436,2526AA00239,unknown,South Africa,26.1663,-25.15061,WGS84,1057,1040,55.2,1945-03-13,45.4,1945-03-13,0.06,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLSD,GRVL,QRTZ,SOIL,",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1663 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3422,665511,2526AA00315,unknown,South Africa,26.04964,-25.18394,WGS84,1102,1100,82.3,1939-05-30,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,SDCL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.04964 -25.18394
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3441,663922,2525BD00179,unknown,South Africa,25.77133,-25.32898,WGS84,1246,1380,76.8,1992-09-01,9.4,1992-09-01,2.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.77133 -25.32898
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3475,663898,2525BD00154,unknown,South Africa,25.97657,-25.37366,WGS84,1199,1210,121.0,1998-02-25,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BSLT,CLAY,SAND",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.97657 -25.37366
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3480,663585,2525BB00159,unknown,South Africa,25.83295,-25.06729,WGS84,1074,1080,19.8,1964-03-24,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,CHRT,SNDS",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.83295 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_349d,642717,2426CA00105,unknown,South Africa,25.93297,-24.76731,WGS84,1060,1100,12.2,1900-01-01,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.93297 -24.76731
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_34ad,663556,2525BB00130,unknown,South Africa,25.96631,-25.20061,WGS84,1140,1140,69.5,1961-10-03,25.9,1961-10-03,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.20061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_34b7,665474,2526AA00277,unknown,South Africa,26.16649,-25.15061,WGS84,1057,1040,50.6,1966-08-16,26.8,1966-08-16,0.08,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"GRVL,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16649 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_34ed,665357,2526AA00160,unknown,South Africa,26.09154,-25.15061,WGS84,1098,1100,103.6,1970-05-08,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,NORT,TUFF",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09154 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3518,643112,2426CC00079,unknown,South Africa,26.08304,-24.9673,WGS84,1068,1060,91.7,1966-06-13,58.2,1966-06-13,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,DLMT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.08304 -24.9673
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_353a,642163,2425DD00039,unknown,South Africa,25.88157,-24.86007,WGS84,1022,1030,100.0,1983-08-14,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88157 -24.86007
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3554,643282,2426CC00249,unknown,South Africa,26.1663,-24.93396,WGS84,1022,1020,46.3,1938-05-14,28.4,1938-05-14,0.19,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,GRVL,SHLE,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1663 -24.93396
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_35b0,665531,2526AA00335,unknown,South Africa,26.0997,-25.05062,WGS84,1067,1060,100.0,1979-10-02,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"PLLT,SCST,SILT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0997 -25.05062
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_35c7,665359,2526AA00162,unknown,South Africa,26.09155,-25.15061,WGS84,1098,1100,94.5,1970-06-05,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,BLSD,CLAY,NORT,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09155 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_35ec,663592,2525BB00166,unknown,South Africa,25.83295,-25.06729,WGS84,1074,1080,71.6,1964-06-19,-9999.0,,0.05,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.83295 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3606,665542,2526AA00346,unknown,South Africa,26.0163,-25.13395,WGS84,1199,1200,53.0,1980-11-15,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,QRTZ,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0163 -25.13395
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3619,665962,2526AC00135,unknown,South Africa,26.1552,-25.33673,WGS84,1196,1180,86.9,1970-01-12,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,CLGM,DIBS",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1552 -25.33673
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_361d,643055,2426CC00022,unknown,South Africa,26.15407,-24.89785,WGS84,1051,1040,40.2,1948-08-21,27.4,1948-08-21,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,GRVL,HNFL,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.15407 -24.89785
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_361e,665580,2526AA00384,unknown,South Africa,26.1413,-25.07146,WGS84,1076,1070,222.0,1987-11-26,32.0,1987-11-26,0.5,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"ALVM,GRNT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1413 -25.07146
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3654,665412,2526AA00215,unknown,South Africa,26.1163,-25.21733,WGS84,1052,1040,62.5,1954-07-17,18.3,1954-07-17,1.07,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1163 -25.21733
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3668,663671,2525BB00248,unknown,South Africa,25.79845,-25.22323,WGS84,1128,1130,81.0,1991-10-26,21.0,1991-10-26,2.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SAND,SHLE,SLSN,SNDS",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.79845 -25.22323
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_368a,665477,2526AA00280,unknown,South Africa,26.13046,-25.12951,WGS84,1094,1090,193.6,1966-10-19,38.1,1966-10-19,0.04,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13046 -25.12951
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_3696,643356,2426CC00323,unknown,South Africa,26.07046,-24.78758,WGS84,1135,1130,80.0,1997-11-17,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.07046 -24.78758
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_36e5,610683,174644,unknown,South Africa,25.926667,-25.226111,WGS84,1121,-9999,-9999.0,,-9999.0,1995-04-05,-9999.0,Blow,48.3,-9999.0,0.6,5.8,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.926667 -25.226111
